date,sregion,eregion,e1,e2,e3,e4,e5,e6,etotal,s1,s2,s3,s4,s5,s6,stotal
2020-02-03,세종,대구,184,2,1,5,2,3,197,281,1,14,5,8,5,314
2020-02-03,세종,대전,3489,98,92,57,48,277,4061,3409,94,98,40,33,308,3982
2020-02-03,세종,부산,16,1,1,0,0,0,18,8,0,3,0,1,0,12
2020-02-03,세종,서울,22,0,2,0,0,1,25,30,0,2,1,0,2,35
2020-02-03,세종,세종,247,21,1,5,0,25,299,247,21,1,5,0,25,299
2020-02-03,세종,울산,9,0,0,0,1,0,10,8,0,0,0,2,0,10
2020-02-03,세종,전남,175,3,4,7,20,6,215,132,2,0,7,17,5,163
2020-02-03,세종,전북,726,21,23,12,15,31,828,570,19,19,12,30,22,672
2020-02-03,세종,충남,6044,159,169,118,160,338,6988,3831,112,148,101,124,199,4515
2020-02-03,세종,충북,345,15,21,19,13,26,439,287,20,19,11,14,21,372
2020-02-03,울산,강원,3,0,0,0,0,0,3,1,0,0,0,0,0,1
2020-02-03,울산,경기,37,1,5,17,40,2,102,36,0,0,3,13,1,53
2020-02-03,울산,경남,8994,581,732,414,619,573,11913,9795,634,723,470,596,650,12868
2020-02-03,울산,경북,4858,166,318,353,1215,265,7175,4893,168,362,392,1047,288,7150
2020-02-03,울산,광주,34,1,7,6,7,1,56,47,3,7,3,5,0,65
2020-02-03,울산,대구,1172,60,139,78,185,45,1679,1355,50,133,67,169,54,1828
2020-02-03,울산,대전,75,2,8,7,18,0,110,109,0,9,13,20,4,155
2020-02-03,울산,부산,15192,432,426,469,2423,1118,20060,16576,414,496,661,2571,1208,21926
2020-02-03,울산,서울,22,0,8,2,5,1,38,23,0,0,1,1,0,25
2020-02-03,울산,세종,8,0,0,0,2,0,10,9,0,0,0,1,0,10
2020-02-03,울산,울산,7846,323,534,324,613,753,10393,7846,323,534,324,613,753,10393
2020-02-03,울산,전남,208,8,22,18,24,9,289,177,10,25,21,26,6,265
2020-02-03,울산,전북,48,0,7,2,18,0,75,37,0,7,4,2,2,52
2020-02-03,울산,충남,145,4,13,45,123,9,339,131,3,16,29,96,4,279
2020-02-03,울산,충북,29,1,3,14,50,0,97,9,1,2,13,26,3,54
2020-02-03,전남,강원,48,1,2,10,18,1,80,73,0,2,8,9,1,93
2020-02-03,전남,경기,599,20,80,115,118,17,949,752,16,106,147,132,24,1177
2020-02-03,전남,경남,5442,287,499,407,1329,251,8215,5922,286,514,483,1269,277,8751
2020-02-03,전남,경북,892,43,66,98,510,26,1635,1003,49,80,115,424,30,1701
2020-02-03,전남,광주,29747,893,1040,657,1773,1188,35298,33041,926,1247,808,1977,1311,39310
2020-02-03,전남,대구,445,17,34,34,80,14,624,544,14,42,29,54,20,703
2020-02-03,전남,대전,256,5,7,20,14,9,311,317,3,6,20,19,7,372
2020-02-03,전남,부산,1614,75,132,136,572,45,2574,2042,77,150,194,571,77,3111
2020-02-03,전남,서울,644,8,22,60,37,20,791,826,12,24,24,18,16,920
2020-02-03,전남,세종,132,2,0,7,17,5,163,175,3,4,7,20,6,215
2020-02-03,전남,울산,177,10,25,21,26,6,265,208,8,22,18,24,9,289
2020-02-03,전남,전남,41954,1251,1577,1500,4324,1721,52327,41954,1251,1577,1500,4324,1721,52327
2020-02-03,전남,전북,4265,268,473,541,1202,153,6902,4560,218,445,562,1237,156,7178
2020-02-03,전남,충남,3660,92,414,646,1180,116,6108,4222,75,432,429,872,115,6145
2020-02-03,전남,충북,392,14,32,97,252,8,795,400,15,53,104,253,9,834
2020-02-03,전북,강원,118,5,19,22,21,2,187,144,4,15,6,19,3,191
2020-02-03,전북,경기,1182,43,152,143,178,51,1749,1255,45,159,110,160,37,1766
2020-02-03,전북,경남,1213,40,107,89,156,43,1648,1191,39,100,83,160,33,1606
2020-02-03,전북,경북,1435,77,189,135,221,58,2115,1650,82,203,175,210,56,2376
2020-02-03,전북,광주,7504,419,469,317,362,265,9336,7879,417,543,346,352,290,9827
2020-02-03,전북,대구,295,7,39,23,19,7,390,398,6,38,16,19,14,491
2020-02-03,전북,대전,2771,90,82,65,40,128,3176,3137,76,85,48,36,156,3538
2020-02-03,전북,부산,255,9,32,30,46,9,381,314,5,34,35,77,12,477
2020-02-03,전북,서울,1051,20,40,29,24,28,1192,1194,20,49,15,16,32,1326
2020-02-03,전북,세종,570,19,19,12,30,22,672,726,21,23,12,15,31,828
2020-02-03,전북,울산,37,0,7,4,2,2,52,48,0,7,2,18,0,75
2020-02-03,전북,전남,4560,218,445,562,1237,156,7178,4265,268,473,541,1202,153,6902
2020-02-03,전북,전북,15208,581,861,725,784,570,18729,15208,581,861,725,784,570,18729
2020-02-03,전북,충남,12260,454,1506,1033,1306,447,17006,12421,461,1501,813,1235,471,16902
2020-02-03,전북,충북,1722,132,221,334,252,69,2730,1735,117,239,284,262,57,2694
2020-02-03,충남,강원,424,10,27,31,60,20,572,349,6,21,14,38,13,441
2020-02-03,충남,경기,32901,1439,2673,2209,3840,1786,44848,36913,1548,2872,2350,4226,1960,49869
2020-02-03,충남,경남,1368,45,144,237,361,50,2205,1108,37,108,245,218,44,1760
2020-02-03,충남,경북,3128,125,368,447,646,117,4831,3113,137,394,528,559,108,4839
2020-02-03,충남,광주,3746,120,564,464,340,110,5344,3967,109,571,410,310,123,5490
2020-02-03,충남,대구,1047,58,128,129,173,28,1563,1628,82,165,202,253,52,2382
2020-02-03,충남,대전,13889,441,488,220,204,1059,16301,16395,454,522,235,215,1223,19044
2020-02-03,충남,부산,131,7,22,36,132,6,334,162,7,17,53,112,7,358
2020-02-03,충남,서울,22964,628,2313,1152,1124,893,29074,26025,474,2325,724,723,1039,31310
2020-02-03,충남,세종,3831,112,148,101,124,199,4515,6044,159,169,118,160,338,6988
2020-02-03,충남,울산,131,3,16,29,96,4,279,145,4,13,45,123,9,339
2020-02-03,충남,전남,4222,75,432,429,872,115,6145,3660,92,414,646,1180,116,6108
2020-02-03,충남,전북,12421,461,1501,813,1235,471,16902,12260,454,1506,1033,1306,447,17006
2020-02-03,충남,충남,91394,3472,7982,6791,9742,4519,123900,91394,3472,7982,6791,9742,4519,123900
2020-02-03,충남,충북,13230,687,867,912,1410,723,17829,12098,629,832,782,1258,701,16300
2020-02-03,충북,강원,4726,196,280,183,287,276,5948,4719,199,291,228,347,284,6068
2020-02-03,충북,경기,25170,2150,2818,2738,3430,1276,37582,27563,2215,2914,2831,3132,1335,39990
2020-02-03,충북,경남,1194,60,183,303,507,42,2289,1066,35,134,238,279,46,1798
2020-02-03,충북,경북,4887,235,581,522,926,183,7334,4937,215,494,696,858,182,7382
2020-02-03,충북,광주,553,26,81,148,77,14,899,567,23,57,115,67,14,843
2020-02-03,충북,대구,1193,92,130,142,117,41,1715,1961,77,181,251,401,53,2924
2020-02-03,충북,대전,9334,388,404,167,152,706,11151,10850,436,457,177,165,836,12921
2020-02-03,충북,부산,89,8,17,73,157,2,346,140,8,22,64,198,5,437
2020-02-03,충북,서울,11533,600,1150,743,699,501,15226,14309,523,1159,737,562,595,17885
2020-02-03,충북,세종,287,20,19,11,14,21,372,345,15,21,19,13,26,439
2020-02-03,충북,울산,9,1,2,13,26,3,54,29,1,3,14,50,0,97
2020-02-03,충북,전남,400,15,53,104,253,9,834,392,14,32,97,252,8,795
2020-02-03,충북,전북,1735,117,239,284,262,57,2694,1722,132,221,334,252,69,2730
2020-02-03,충북,충남,12098,629,832,782,1258,701,16300,13230,687,867,912,1410,723,17829
2020-02-03,충북,충북,34207,1842,2299,2016,2637,2104,45105,34207,1842,2299,2016,2637,2104,45105
2020-02-04,강원,강원,57889,2214,3102,1532,2500,4015,71252,57889,2214,3102,1532,2500,4015,71252
2020-02-04,강원,경기,15792,585,1325,641,695,801,19839,15779,632,1271,677,841,843,20043
2020-02-04,강원,경남,145,2,7,18,22,3,197,76,0,7,30,16,3,132
2020-02-04,강원,경북,380,23,30,29,27,9,498,353,17,34,36,30,10,480
2020-02-04,강원,광주,78,0,22,6,9,2,117,66,4,15,15,9,4,113
2020-02-04,강원,대구,189,3,10,15,9,5,231,209,9,20,27,10,9,284
2020-02-04,강원,대전,140,4,30,3,1,5,183,141,3,29,5,1,5,184
2020-02-04,강원,부산,2,1,0,1,0,0,4,0,0,0,0,3,0,3
2020-02-04,강원,서울,549,12,251,10,25,16,863,615,20,233,8,9,16,901
2020-02-04,강원,세종,4,0,0,0,0,0,4,4,0,0,0,0,0,4
2020-02-04,강원,울산,0,0,0,0,0,0,0,2,0,0,1,0,0,3
2020-02-04,강원,전남,41,1,3,4,12,1,62,35,2,5,7,24,0,73
2020-02-04,강원,전북,127,1,14,10,19,4,175,126,0,15,29,21,4,195
2020-02-04,강원,충남,270,9,20,17,36,6,358,332,11,25,47,84,9,508
2020-02-04,강원,충북,4318,229,296,252,341,269,5705,4359,198,258,242,348,242,5647
2020-02-04,경기,강원,15779,632,1271,677,841,843,20043,15792,585,1325,641,695,801,19839
2020-02-04,경기,경기,400528,23200,25366,20521,23944,30440,523999,400528,23200,25366,20521,23944,30440,523999
2020-02-04,경기,경남,2299,118,359,824,621,68,4289,1459,77,285,601,440,34,2896
2020-02-04,경기,경북,3821,220,520,798,651,102,6112,3517,221,500,993,659,105,5995
2020-02-04,경기,광주,738,37,182,359,178,19,1513,632,19,143,275,118,16,1203
2020-02-04,경기,대구,1837,124,255,444,271,40,2971,2408,123,270,507,522,63,3893
2020-02-04,경기,대전,1784,109,208,124,60,70,2355,1796,118,200,115,45,85,2359
2020-02-04,경기,부산,185,26,41,245,160,4,661,229,21,45,197,323,8,823
2020-02-04,경기,서울,137946,7487,9207,5172,3685,9510,173007,139419,7154,9464,4950,3254,9489,173730
2020-02-04,경기,세종,38,2,3,4,2,1,50,37,5,3,3,4,1,53
2020-02-04,경기,울산,22,2,0,10,12,1,47,38,5,9,51,104,1,208
2020-02-04,경기,전남,696,28,122,179,166,15,1206,586,20,96,130,169,15,1016
2020-02-04,경기,전북,1115,48,168,140,192,36,1699,1109,48,166,199,207,32,1761
2020-02-04,경기,충남,33214,1586,2941,2664,4818,1769,46992,32309,1501,2731,2465,4349,1712,45067
2020-02-04,경기,충북,24930,2203,3114,3218,3227,1236,37928,23941,2173,2941,2914,3403,1149,36521
2020-02-04,경남,강원,76,0,7,30,16,3,132,145,2,7,18,22,3,197
2020-02-04,경남,경기,1459,77,285,601,440,34,2896,2299,118,359,824,621,68,4289
2020-02-04,경남,경남,187763,10482,10349,7175,13381,14815,243965,187763,10482,10349,7175,13381,14815,243965
2020-02-04,경남,경북,9090,637,996,936,1933,425,14017,11412,894,1304,1319,2689,508,18126
2020-02-04,경남,광주,1009,63,156,176,143,26,1573,987,58,155,160,108,22,1490
2020-02-04,경남,대구,12017,758,1056,1074,1791,509,17205,9841,546,766,478,479,461,12571
2020-02-04,경남,대전,601,22,99,78,54,21,875,837,25,112,132,74,35,1215
2020-02-04,경남,부산,85044,2718,2990,1698,4435,6102,102987,84245,2838,3126,1695,4821,6027,102752
2020-02-04,경남,서울,1342,37,448,297,146,47,2317,2068,62,451,221,123,73,2998
2020-02-04,경남,세종,168,2,7,9,6,9,201,246,7,21,18,10,10,312
2020-02-04,경남,울산,9383,635,737,497,644,600,12496,8786,587,784,480,629,586,11852
2020-02-04,경남,전남,5379,304,505,512,1582,240,8522,5429,306,488,444,1554,224,8445
2020-02-04,경남,전북,1112,40,123,110,156,36,1577,1099,51,120,106,183,24,1583
2020-02-04,경남,충남,1033,49,139,279,297,24,1821,1359,58,182,363,569,37,2568
2020-02-04,경남,충북,888,72,158,298,304,42,1762,1162,84,225,490,670,44,2675
2020-02-04,경북,강원,353,17,34,36,30,10,480,380,23,30,29,27,9,498
2020-02-04,경북,경기,3517,221,500,993,659,105,5995,3821,220,520,798,651,102,6112
2020-02-04,경북,경남,11412,894,1304,1319,2689,508,18126,9090,637,996,936,1933,425,14017
2020-02-04,경북,경북,70385,3978,4469,2964,4853,3961,90610,70385,3978,4469,2964,4853,3961,90610
2020-02-04,경북,광주,742,71,151,207,162,22,1355,693,62,112,199,95,14,1175
2020-02-04,경북,대구,70326,2968,3028,1591,2705,3989,84607,72998,3170,3471,2011,3341,3982,88973
2020-02-04,경북,대전,1678,72,115,117,93,75,2150,1637,74,125,148,65,73,2122
2020-02-04,경북,부산,3727,128,345,218,668,173,5259,3856,128,362,221,766,208,5541
2020-02-04,경북,서울,2232,105,328,444,163,61,3333,2542,88,331,263,111,63,3398
2020-02-04,경북,세종,230,6,21,16,13,10,296,263,7,21,18,12,6,327
2020-02-04,경북,울산,4814,174,383,453,1016,258,7098,4683,169,376,375,1188,262,7053
2020-02-04,경북,전남,873,70,68,113,454,28,1606,919,38,77,123,573,28,1758
2020-02-04,경북,전북,1600,86,177,170,243,44,2320,1421,98,168,165,259,38,2149
2020-02-04,경북,충남,2750,147,395,604,637,73,4606,2913,156,401,519,815,105,4909
2020-02-04,경북,충북,4466,248,590,715,864,162,7045,4402,215,604,687,990,171,7069
2020-02-04,광주,강원,66,4,15,15,9,4,113,78,0,22,6,9,2,117
2020-02-04,광주,경기,632,19,143,275,118,16,1203,738,37,182,359,178,19,1513
2020-02-04,광주,경남,987,58,155,160,108,22,1490,1009,63,156,176,143,26,1573
2020-02-04,광주,경북,693,62,112,199,95,14,1175,742,71,151,207,162,22,1355
2020-02-04,광주,광주,12395,509,625,371,389,557,14846,12395,509,625,371,389,557,14846
2020-02-04,광주,대구,595,26,97,92,33,12,855,587,37,105,88,33,14,864
2020-02-04,광주,대전,418,20,24,36,16,8,522,459,19,18,38,18,14,566
2020-02-04,광주,부산,404,10,50,43,68,13,588,424,18,43,83,111,8,687
2020-02-04,광주,서울,516,17,28,73,25,16,675,671,23,31,69,24,18,836
2020-02-04,광주,세종,119,2,7,3,2,5,138,143,3,9,6,1,7,169
2020-02-04,광주,울산,59,1,9,4,6,1,80,51,4,6,7,10,3,81
2020-02-04,광주,전남,31319,1006,1223,876,1938,1209,37571,30074,979,1093,778,1766,1176,35866
2020-02-04,광주,전북,7333,442,604,370,352,262,9363,7383,473,527,329,383,253,9348
2020-02-04,광주,충남,3434,112,577,496,331,82,5032,3554,157,585,707,464,91,5558
2020-02-04,광주,충북,494,22,66,97,75,16,770,539,31,97,202,115,17,1001
2020-02-04,대구,강원,209,9,20,27,10,9,284,189,3,10,15,9,5,231
2020-02-04,대구,경기,2408,123,270,507,522,63,3893,1837,124,255,444,271,40,2971
2020-02-04,대구,경남,9841,546,766,478,479,461,12571,12017,758,1056,1074,1791,509,17205
2020-02-04,대구,경북,72998,3170,3471,2011,3341,3982,88973,70326,2968,3028,1591,2705,3989,84607
2020-02-04,대구,광주,587,37,105,88,33,14,864,595,26,97,92,33,12,855
2020-02-04,대구,대구,58917,2248,1878,925,1492,4119,69579,58917,2248,1878,925,1492,4119,69579
2020-02-04,대구,대전,829,47,53,91,40,27,1087,613,41,38,56,19,24,791
2020-02-04,대구,부산,552,52,107,53,160,18,942,2575,138,221,110,255,108,3407
2020-02-04,대구,서울,1969,88,203,267,136,60,2723,1675,58,141,171,65,42,2152
2020-02-04,대구,세종,216,3,14,10,8,5,256,137,4,7,8,4,2,162
2020-02-04,대구,울산,1184,62,146,84,169,47,1692,1155,49,140,89,196,53,1682
2020-02-04,대구,전남,467,17,49,29,44,20,626,494,15,53,34,90,16,702
2020-02-04,대구,전북,326,14,42,15,31,12,440,327,24,52,14,21,7,445
2020-02-04,대구,충남,1293,71,137,241,262,32,2036,966,61,120,170,199,27,1543
2020-02-04,대구,충북,1465,120,229,293,407,57,2571,1175,90,162,263,154,48,1892
2020-02-04,대전,강원,141,3,29,5,1,5,184,140,4,30,3,1,5,183
2020-02-04,대전,경기,1796,118,200,115,45,85,2359,1784,109,208,124,60,70,2355
2020-02-04,대전,경남,837,25,112,132,74,35,1215,601,22,99,78,54,21,875
2020-02-04,대전,경북,1637,74,125,148,65,73,2122,1678,72,115,117,93,75,2150
2020-02-04,대전,광주,459,19,18,38,18,14,566,418,20,24,36,16,8,522
2020-02-04,대전,대구,613,41,38,56,19,24,791,829,47,53,91,40,27,1087
2020-02-04,대전,대전,14182,432,469,351,156,1047,16637,14182,432,469,351,156,1047,16637
2020-02-04,대전,부산,56,5,4,17,23,1,106,77,2,12,24,20,3,138
2020-02-04,대전,서울,1523,47,189,48,4,67,1878,1535,57,186,49,10,59,1896
2020-02-04,대전,세종,3408,95,90,34,51,291,3969,3352,103,80,40,93,303,3971
2020-02-04,대전,울산,72,4,10,16,26,1,129,79,4,12,10,25,0,130
2020-02-04,대전,전남,213,6,10,33,34,7,303,232,7,13,29,25,6,312
2020-02-04,대전,전북,2850,77,83,92,47,119,3268,2815,92,79,79,39,127,3231
2020-02-04,대전,충남,15505,455,551,250,200,1188,18149,14238,435,511,263,208,1107,16762
2020-02-04,대전,충북,10621,469,480,205,153,787,12715,9525,433,452,194,147,755,11506
2020-02-04,부산,강원,0,0,0,0,3,0,3,2,1,0,1,0,0,4
2020-02-04,부산,경기,229,21,45,197,323,8,823,185,26,41,245,160,4,661
2020-02-04,부산,경남,84245,2838,3126,1695,4821,6027,102752,85044,2718,2990,1698,4435,6102,102987
2020-02-04,부산,경북,3856,128,362,221,766,208,5541,3727,128,345,218,668,173,5259
2020-02-04,부산,광주,424,18,43,83,111,8,687,404,10,50,43,68,13,588
2020-02-04,부산,대구,2575,138,221,110,255,108,3407,552,52,107,53,160,18,942
2020-02-04,부산,대전,77,2,12,24,20,3,138,56,5,4,17,23,1,106
2020-02-04,부산,부산,40099,786,714,724,2151,2918,47392,40099,786,714,724,2151,2918,47392
2020-02-04,부산,서울,169,15,26,99,89,6,404,141,19,27,58,39,1,285
2020-02-04,부산,세종,12,0,0,4,6,0,22,16,1,0,5,0,0,22
2020-02-04,부산,울산,15303,399,515,641,2457,1107,20422,15353,401,442,416,2424,1136,20172
2020-02-04,부산,전남,1828,88,151,189,582,72,2910,1677,92,149,149,618,64,2749
2020-02-04,부산,전북,272,18,42,38,106,5,481,254,8,42,48,67,4,423
2020-02-04,부산,충남,108,14,28,63,171,6,390,122,11,25,83,195,2,438
2020-02-04,부산,충북,99,13,25,98,251,2,488,87,22,31,122,214,3,479
2020-02-04,서울,강원,615,20,233,8,9,16,901,549,12,251,10,25,16,863
2020-02-04,서울,경기,139419,7154,9464,4950,3254,9489,173730,137946,7487,9207,5172,3685,9510,173007
2020-02-04,서울,경남,2068,62,451,221,123,73,2998,1342,37,448,297,146,47,2317
2020-02-04,서울,경북,2542,88,331,263,111,63,3398,2232,105,328,444,163,61,3333
2020-02-04,서울,광주,671,23,31,69,24,18,836,516,17,28,73,25,16,675
2020-02-04,서울,대구,1675,58,141,171,65,42,2152,1969,88,203,267,136,60,2723
2020-02-04,서울,대전,1535,57,186,49,10,59,1896,1523,47,189,48,4,67,1878
2020-02-04,서울,부산,141,19,27,58,39,1,285,169,15,26,99,89,6,404
2020-02-04,서울,서울,205,10,14,3,3,12,247,205,10,14,3,3,12,247
2020-02-04,서울,세종,39,1,1,1,4,2,48,33,0,0,0,0,2,35
2020-02-04,서울,울산,29,0,1,1,1,0,32,26,2,10,17,18,1,74
2020-02-04,서울,전남,714,10,27,45,35,25,856,604,11,27,77,57,21,797
2020-02-04,서울,전북,1047,20,48,24,16,22,1177,998,25,41,42,30,25,1161
2020-02-04,서울,충남,22166,553,2271,880,845,876,27591,21694,604,2268,1402,1295,817,28080
2020-02-04,서울,충북,12202,574,1123,817,674,538,15928,11713,662,1172,856,724,518,15645
2020-02-04,세종,강원,4,0,0,0,0,0,4,4,0,0,0,0,0,4
2020-02-04,세종,경기,37,5,3,3,4,1,53,38,2,3,4,2,1,50
2020-02-04,세종,경남,246,7,21,18,10,10,312,168,2,7,9,6,9,201
2020-02-04,세종,경북,263,7,21,18,12,6,327,230,6,21,16,13,10,296
2020-02-04,세종,광주,143,3,9,6,1,7,169,119,2,7,3,2,5,138
2020-02-04,세종,대구,137,4,7,8,4,2,162,216,3,14,10,8,5,256
2020-02-04,세종,대전,3352,103,80,40,93,303,3971,3408,95,90,34,51,291,3969
2020-02-04,세종,부산,16,1,0,5,0,0,22,12,0,0,4,6,0,22
2020-02-04,세종,서울,33,0,0,0,0,2,35,39,1,1,1,4,2,48
2020-02-04,세종,세종,237,21,4,9,1,25,297,237,21,4,9,1,25,297
2020-02-04,세종,울산,8,0,0,1,3,1,13,7,1,0,2,8,1,19
2020-02-04,세종,전남,134,4,4,15,14,4,175,142,4,2,9,14,7,178
2020-02-04,세종,전북,546,20,22,13,28,22,651,518,14,15,19,30,19,615
2020-02-04,세종,충남,5519,159,164,113,147,295,6397,3987,129,152,100,138,201,4707
2020-02-04,세종,충북,334,13,26,13,10,30,426,280,18,24,11,15,22,370
2020-02-04,울산,강원,2,0,0,1,0,0,3,0,0,0,0,0,0,0
2020-02-04,울산,경기,38,5,9,51,104,1,208,22,2,0,10,12,1,47
2020-02-04,울산,경남,8786,587,784,480,629,586,11852,9383,635,737,497,644,600,12496
2020-02-04,울산,경북,4683,169,376,375,1188,262,7053,4814,174,383,453,1016,258,7098
2020-02-04,울산,광주,51,4,6,7,10,3,81,59,1,9,4,6,1,80
2020-02-04,울산,대구,1155,49,140,89,196,53,1682,1184,62,146,84,169,47,1692
2020-02-04,울산,대전,79,4,12,10,25,0,130,72,4,10,16,26,1,129
2020-02-04,울산,부산,15353,401,442,416,2424,1136,20172,15303,399,515,641,2457,1107,20422
2020-02-04,울산,서울,26,2,10,17,18,1,74,29,0,1,1,1,0,32
2020-02-04,울산,세종,7,1,0,2,8,1,19,8,0,0,1,3,1,13
2020-02-04,울산,울산,7984,305,550,292,570,762,10463,7984,305,550,292,570,762,10463
2020-02-04,울산,전남,140,15,22,13,26,3,219,189,20,22,22,55,3,311
2020-02-04,울산,전북,44,1,7,4,16,0,72,45,1,6,2,4,0,58
2020-02-04,울산,충남,93,4,20,49,157,3,326,96,4,23,41,123,3,290
2020-02-04,울산,충북,18,3,3,23,46,2,95,15,1,3,14,49,0,82
2020-02-04,전남,강원,35,2,5,7,24,0,73,41,1,3,4,12,1,62
2020-02-04,전남,경기,586,20,96,130,169,15,1016,696,28,122,179,166,15,1206
2020-02-04,전남,경남,5429,306,488,444,1554,224,8445,5379,304,505,512,1582,240,8522
2020-02-04,전남,경북,919,38,77,123,573,28,1758,873,70,68,113,454,28,1606
2020-02-04,전남,광주,30074,979,1093,778,1766,1176,35866,31319,1006,1223,876,1938,1209,37571
2020-02-04,전남,대구,494,15,53,34,90,16,702,467,17,49,29,44,20,626
2020-02-04,전남,대전,232,7,13,29,25,6,312,213,6,10,33,34,7,303
2020-02-04,전남,부산,1677,92,149,149,618,64,2749,1828,88,151,189,582,72,2910
2020-02-04,전남,서울,604,11,27,77,57,21,797,714,10,27,45,35,25,856
2020-02-04,전남,세종,142,4,2,9,14,7,178,134,4,4,15,14,4,175
2020-02-04,전남,울산,189,20,22,22,55,3,311,140,15,22,13,26,3,219
2020-02-04,전남,전남,41410,1407,1727,1745,4725,1688,52702,41410,1407,1727,1745,4725,1688,52702
2020-02-04,전남,전북,4354,285,542,655,1297,136,7269,4233,253,447,662,1246,122,6963
2020-02-04,전남,충남,3573,96,463,743,1266,107,6248,3718,103,462,541,1142,117,6083
2020-02-04,전남,충북,336,24,32,101,291,6,790,353,17,65,130,266,5,836
2020-02-04,전북,강원,126,0,15,29,21,4,195,127,1,14,10,19,4,175
2020-02-04,전북,경기,1109,48,166,199,207,32,1761,1115,48,168,140,192,36,1699
2020-02-04,전북,경남,1099,51,120,106,183,24,1583,1112,40,123,110,156,36,1577
2020-02-04,전북,경북,1421,98,168,165,259,38,2149,1600,86,177,170,243,44,2320
2020-02-04,전북,광주,7383,473,527,329,383,253,9348,7333,442,604,370,352,262,9363
2020-02-04,전북,대구,327,24,52,14,21,7,445,326,14,42,15,31,12,440
2020-02-04,전북,대전,2815,92,79,79,39,127,3231,2850,77,83,92,47,119,3268
2020-02-04,전북,부산,254,8,42,48,67,4,423,272,18,42,38,106,5,481
